Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Estimated LTV,promo_dependency_score,satisfaction_flag,value_tier,loyalty_score_A,loyalty_score_B
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38,Credit Card,Weekly,2457,0.0,1,Gold,0.6667435897435897,0.5586153846153846
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly,1220,0.0,1,Silver,0.4268974358974359,0.43338461538461537
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,No,16,Venmo,Every 3 Months,850,0.0,1,Bronze,0.33971794871794875,0.08900000000000001
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,No,2,PayPal,Monthly,246,0.0,0,Bronze,0.3261794871794872,0.3070769230769231
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11,Cash,Monthly,612,0.0,0,Bronze,0.28546153846153843,0.3070769230769231
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,No,18,Bank Transfer,Fortnightly,437,0.0,1,Bronze,0.22653846153846152,0.43338461538461537
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly,4368,0.0,0,Platinum,0.9103333333333333,0.43338461538461537
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,960,0.0,1,Bronze,0.3770769230769231,0.43338461538461537
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15,Cash,Weekly,544,0.0,0,Bronze,0.2517948717948718,0.5586153846153846
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,No,47,Venmo,Quarterly,1104,0.0,1,Silver,0.576076923076923,0.22123076923076923
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47,PayPal,Monthly,3936,0.0,1,Platinum,0.8663333333333334,0.3070769230769231
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6,Bank Transfer,Every 3 Months,511,0.0,0,Bronze,0.3364102564102564,0.08900000000000001
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,No,18,Venmo,Monthly,608,0.0,1,Bronze,0.27407692307692305,0.3070769230769231
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40,Bank Transfer,Bi-Weekly,3280,0.0,1,Platinum,0.7734615384615384,0.43338461538461537
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31,Credit Card,Fortnightly,1856,0.0,0,Silver,0.5606666666666666,0.43338461538461537
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,31,Venmo,Bi-Weekly,2624,0.0,1,Gold,0.677025641025641,0.43338461538461537
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4,Credit Card,Fortnightly,300,0.0,0,Bronze,0.24615384615384617,0.43338461538461537
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,2923,0.0,1,Gold,0.7215897435897436,0.08900000000000001
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31,PayPal,Bi-Weekly,1312,0.0,1,Silver,0.4807179487179487,0.43338461538461537
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6,Venmo,Fortnightly,273,0.0,0,Bronze,0.17384615384615387,0.43338461538461537
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,No,1,Cash,Monthly,72,0.0,1,Bronze,0.09246153846153847,0.3070769230769231
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,No,29,Cash,Monthly,2100,0.0,0,Gold,0.5932307692307692,0.3070769230769231
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19,PayPal,Monthly,940,0.0,0,Bronze,0.36130769230769233,0.3070769230769231
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12,PayPal,Fortnightly,351,0.0,0,Bronze,0.178,0.43338461538461537
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,No,18,Bank Transfer,Annually,988,0.0,1,Bronze,0.3728461538461538,0.08900000000000001
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45,Cash,Quarterly,3450,0.0,0,Platinum,0.8067179487179487,0.22123076923076923
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45,Credit Card,Monthly,1380,0.0,0,Silver,0.5873333333333333,0.3070769230769231
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,No,8,Credit Card,Quarterly,846,0.0,0,Bronze,0.46005128205128204,0.22123076923076923
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months,340,0.0,0,Bronze,0.2855384615384616,0.08900000000000001
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,No,5,Debit Card,Fortnightly,270,0.0,0,Bronze,0.18928205128205128,0.43338461538461537
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30,Cash,Quarterly,2077,0.0,1,Gold,0.5904358974358974,0.22123076923076923
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15,PayPal,Monthly,736,0.0,0,Bronze,0.31153846153846154,0.3070769230769231
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17,Credit Card,Every 3 Months,558,0.0,1,Bronze,0.2566153846153846,0.08900000000000001
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Cash,Every 3 Months,2024,0.0,1,Silver,0.6586153846153846,0.08900000000000001
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually,400,0.0,1,Bronze,0.42912820512820515,0.08900000000000001
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly,4048,0.0,1,Platinum,0.8672051282051282,0.5586153846153846
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4,Credit Card,Monthly,390,0.0,0,Bronze,0.33261538461538465,0.3070769230769231
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly,1344,0.0,0,Silver,0.5528461538461538,0.5586153846153846
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,16,Venmo,Monthly,1649,0.0,0,Silver,0.5697179487179488,0.3070769230769231
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually,1045,0.0,1,Bronze,0.48684615384615393,0.08900000000000001
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly,192,0.0,1,Bronze,0.2386923076923077,0.22123076923076923
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11,Cash,Bi-Weekly,420,0.0,0,Bronze,0.20746153846153847,0.43338461538461537
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,108,0.0,0,Bronze,0.17964102564102566,0.43338461538461537
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41,Bank Transfer,Quarterly,4032,0.0,0,Platinum,0.865102564102564,0.22123076923076923
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,No,39,PayPal,Quarterly,2320,0.0,0,Gold,0.654974358974359,0.22123076923076923
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,46,0.0,0,Bronze,0.024,0.43338461538461537
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,No,3,PayPal,Monthly,140,0.0,1,Bronze,0.11138461538461539,0.3070769230769231
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually,506,0.0,0,Bronze,0.26515384615384613,0.08900000000000001
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly,4606,0.0,0,Platinum,0.9385897435897436,0.22123076923076923
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,No,24,Debit Card,Annually,1125,0.0,1,Silver,0.4138974358974359,0.08900000000000001
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,1058,0.0,1,Silver,0.5507692307692307,0.43338461538461537
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46,Credit Card,Monthly,4418,0.0,0,Platinum,0.9118205128205128,0.3070769230769231
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly,3564,0.0,0,Platinum,0.8124615384615385,0.43338461538461537
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly,1728,0.0,1,Silver,0.6445384615384615,0.43338461538461537
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly,1800,0.0,1,Silver,0.5716410256410256,0.3070769230769231
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly,3726,0.0,0,Platinum,0.8356410256410256,0.5586153846153846
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly,217,0.0,0,Bronze,0.13123076923076923,0.43338461538461537
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually,1008,0.0,1,Bronze,0.3781025641025641,0.08900000000000001
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,364,0.0,1,Bronze,0.38271794871794873,0.43338461538461537
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly,3069,0.0,0,Gold,0.7491538461538462,0.22123076923076923
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly,2030,0.0,1,Gold,0.5817692307692308,0.43338461538461537
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months,1184,0.0,0,Silver,0.44507692307692315,0.08900000000000001
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly,2370,0.0,0,Gold,0.6363589743589744,0.22123076923076923
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly,528,0.0,1,Bronze,0.2468717948717949,0.43338461538461537
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,931,0.0,1,Bronze,0.3576153846153846,0.43338461538461537
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,768,0.0,0,Bronze,0.46102564102564103,0.43338461538461537
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months,1320,0.0,1,Silver,0.4513076923076923,0.08900000000000001
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly,720,0.0,0,Bronze,0.3065128205128205,0.5586153846153846
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,112,0.0,0,Bronze,0.0742051282051282,0.43338461538461537
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly,672,0.0,0,Bronze,0.295025641025641,0.43338461538461537
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly,2546,0.0,0,Gold,0.6755128205128205,0.3070769230769231
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually,1593,0.0,0,Silver,0.5045641025641026,0.08900000000000001
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly,2220,0.0,0,Gold,0.6130769230769231,0.3070769230769231
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,3888,0.0,0,Platinum,0.860948717948718,0.08900000000000001
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,1248,0.0,1,Silver,0.5924871794871794,0.43338461538461537
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Venmo,Fortnightly,2989,0.0,0,Gold,0.7778205128205129,0.43338461538461537
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,1081,0.0,0,Silver,0.5631538461538461,0.43338461538461537
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly,264,0.0,0,Bronze,0.15471794871794872,0.3070769230769231
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months,2668,0.0,0,Gold,0.7246666666666666,0.08900000000000001
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly,3120,0.0,0,Gold,0.7837179487179488,0.22123076923076923
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly,336,0.0,0,Bronze,0.21625641025641024,0.43338461538461537
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months,750,0.0,1,Bronze,0.3723076923076923,0.08900000000000001
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly,2193,0.0,0,Gold,0.6579999999999999,0.3070769230769231
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly,1457,0.0,0,Silver,0.6048461538461538,0.43338461538461537
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually,2871,0.0,1,Gold,0.7260769230769231,0.08900000000000001
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,375,0.0,1,Bronze,0.1916153846153846,0.08900000000000001
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,676,0.0,0,Bronze,0.30323076923076925,0.08900000000000001
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,1974,0.0,0,Silver,0.6276153846153846,0.08900000000000001
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,882,0.0,1,Bronze,0.48220512820512823,0.08900000000000001
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,1150,0.0,1,Silver,0.41892307692307695,0.22123076923076923
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,608,0.0,1,Bronze,0.27407692307692305,0.43338461538461537
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,525,0.0,1,Bronze,0.3454871794871795,0.22123076923076923
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,2091,0.0,1,Gold,0.6345384615384615,0.5586153846153846
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,364,0.0,0,Bronze,0.23584615384615387,0.08900000000000001
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,1848,0.0,1,Silver,0.5500769230769231,0.22123076923076923
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,105,0.0,0,Bronze,0.09884615384615386,0.5586153846153846
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,1720,0.0,0,Silver,0.5844102564102563,0.43338461538461537
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,240,0.0,0,Bronze,0.127025641025641,0.22123076923076923
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,1411,0.0,0,Silver,0.4999230769230769,0.08900000000000001
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly,2294,0.0,0,Gold,0.6386666666666666,0.22123076923076923
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,234,0.0,0,Bronze,0.3060769230769231,0.43338461538461537
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly,1342,0.0,1,Silver,0.4530512820512821,0.5586153846153846
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually,2280,0.0,0,Gold,0.6503589743589744,0.08900000000000001
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,2730,0.0,0,Gold,0.7013076923076923,0.08900000000000001
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,399,0.0,0,Bronze,0.2588205128205128,0.08900000000000001
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,518,0.0,1,Bronze,0.3412307692307693,0.43338461538461537
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,4590,0.0,0,Platinum,0.9402564102564103,0.3070769230769231
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,980,0.0,1,Bronze,0.49235897435897436,0.08900000000000001
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,688,0.0,0,Bronze,0.2967179487179487,0.08900000000000001
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,222,0.0,1,Bronze,0.15046153846153848,0.22123076923076923
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,532,0.0,0,Bronze,0.24784615384615383,0.43338461538461537
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,2700,0.0,0,Gold,0.7225384615384615,0.43338461538461537
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,2035,0.0,0,Gold,0.6062051282051282,0.08900000000000001
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,969,0.0,1,Bronze,0.36746153846153845,0.43338461538461537
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,2840,0.0,0,Gold,0.7178974358974359,0.5586153846153846
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,732,0.0,1,Bronze,0.33243589743589746,0.08900000000000001
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,130,0.0,0,Bronze,0.23164102564102565,0.43338461538461537
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,1190,0.0,0,Silver,0.48379487179487174,0.08900000000000001
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,4176,0.0,1,Platinum,0.8896153846153847,0.43338461538461537
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,1975,0.0,1,Silver,0.5757435897435897,0.22123076923076923
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,966,0.0,0,Bronze,0.36953846153846154,0.22123076923076923
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,864,0.0,1,Bronze,0.38643589743589746,0.08900000000000001
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,372,0.0,0,Bronze,0.39158974358974363,0.08900000000000001
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,2964,0.0,1,Gold,0.7300256410256409,0.43338461538461537
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,2576,0.0,1,Gold,0.7151282051282051,0.5586153846153846
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,2656,0.0,0,Gold,0.6823076923076923,0.22123076923076923
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,1530,0.0,0,Silver,0.532948717948718,0.43338461538461537
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,376,0.0,1,Bronze,0.3971282051282051,0.22123076923076923
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,1088,0.0,0,Silver,0.4164615384615385,0.08900000000000001
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,636,0.0,0,Bronze,0.29571794871794876,0.08900000000000001
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,805,0.0,0,Bronze,0.3404615384615385,0.43338461538461537
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,1080,0.0,0,Silver,0.4728717948717948,0.08900000000000001
